    2000	    8821	     867
    2100	    9498	    1537
    2200	    9771	     903
    2300	   10282	    2064
    2400	   10734	    1999
    2500	   11223	    2146
    2600	   11896	     187
    2700	   11771	    2293
    2800	   12561	     259
    2900	   13106	    1149
    3000	   13501	    2283
    3100	   14109	    1391
    3200	   14750	     392
    3300	   14797	    3224
    3400	   15313	    3186
    3500	   15898	    3236
    3600	   16620	    3490
    3700	   16203	    3555
    3800	   13391	     942
    3900	   18299	    3763
    4000	   18621	    1023
    4100	   19014	    1830
    4200	   19242	     787
    4300	   19968	    2477
    4400	   19992	    2065
    4500	   19794	    1979
    4600	   21616	    3088
    4700	   21382	    2753
    4800	   21746	    4075
    4900	   22738	     767
    5000	   23547	    4942
    5100	   23735	    2590
    5200	   23549	    4602
    5300	   24793	    1300
    5400	   25106	    2550
    5500	   25632	    2936
    5600	   25550	    3528
    5700	   26303	    3341
    5800	   25847	    2869
    5900	   27496	    5204
    6000	   28083	    1448
    6100	   28538	     616
    6200	   28609	     175
    6300	   29120	    3286
    6400	   29088	    1020
    6500	   30400	    5252
    6600	   29989	    6468
    6700	   31109	    4992
    6800	   29983	    2417
    6900	   30701	    3016
    7000	   32668	    3177
    7100	   32171	    4031
    7200	   32785	    2662
    7300	   34210	    6672
    7400	   34151	    4535
    7500	   34412	    2187
    7600	   35375	    5337
    7700	   35521	    2153
    7800	   36438	    3852
    7900	   35428	    3344
    8000	   36907	     998
    8100	   38259	    3823
    8200	   37851	    2357
    8300	   38659	    1723
    8400	   38578	    5888
    8500	   39452	    2715
    8600	   40310	     934
    8700	   40804	    5137
    8800	   41012	    2411
    8900	   41269	    5857
    9000	   41156	    8306
    9100	   42915	    1026
    9200	   41670	    8917
    9300	   43616	    9023
    9400	   43254	    3198
    9500	   44898	    5477
    9600	   42824	    1471
    9700	   45803	    7526
    9800	   43183	    6776
    9900	   46787	    8061
   10000	   46846	    9568
     100	     324	      40
     200	     721	      28
     300	    1241	     227
     400	    1668	     124
     500	    2055	     230
     600	    2588	     407
     700	    3034	     613
     800	    3277	     349
     900	    3947	     160
    1000	    4241	     921
    1100	    4872	     450
    1200	    5057	     921
    1300	    5527	     202
    1400	    5967	     132
    1500	    6744	    1122
    1600	    6454	    1146
    1700	    7673	    1346
    1800	    7778	    1352
    1900	    8491	     618
    2000	    8665	    1322
    2100	    9558	     217
    2200	    9704	    1077
    2300	   10431	    1727
    2400	   10630	    1276
    2500	   11325	     526
    2600	   11180	    2283
    2700	   12504	     251
    2800	   12354	    1252
    2900	   13119	    1549
    3000	   13826	    1584
    3100	   14112	     782
    3200	   14395	    2447
    3300	   14678	    1592
    3400	   15541	    1974
    3500	   15837	    2616
    3600	   16169	    3256
    3700	   16697	    1481
    3800	   17649	    3520
    3900	   17963	    1213
    4000	   18305	    1379
    4100	   18854	     783
